,0
7177,NOKEY
7178,NOKEY
7179,NOKEY
7180,NOKEY
7181,NOKEY
7182,NOKEY
7183,NOKEY
7184,NOKEY
7185,NOKEY
7186,NOKEY
7187,NOKEY
7188,NOKEY
7189,NOKEY
7190,NOKEY
7191,NOKEY
7192,NOKEY
7193,NOKEY
7194,u
7195,NOKEY
7196,NOKEY
7197,NOKEY
7198,NOKEY
7199,z
7200,NOKEY
7201,NOKEY
7202,NOKEY
7203,NOKEY
7204,NOKEY
7205,NOKEY
7206,7
7207,NOKEY
7208,NOKEY
7209,NOKEY
7210,NOKEY
7211,NOKEY
7212,NOKEY
7213,NOKEY
7214,e
7215,NOKEY
7216,h
7217,a
7218,NOKEY
7219,NOKEY
7220,NOKEY
7221,NOKEY
7222,2
7223,NOKEY
7224,NOKEY
7225,NOKEY
7226,f
7227,NOKEY
7228,NOKEY
7229,NOKEY
7230,NOKEY
7231,NOKEY
7232,NOKEY
7233,NOKEY
7234,NOKEY
7235,NOKEY
7236,NOKEY
7237,NOKEY
7238,NOKEY
7239,NOKEY
7240,q
7241,NOKEY
7242,NOKEY
7243,NOKEY
7244,NOKEY
7245,NOKEY
7246,NOKEY
7247,NOKEY
7248,u
7249,NOKEY
7250,NOKEY
7251,NOKEY
7252,e
7253,NOKEY
7254,NOKEY
7255,3
7256,NOKEY
7257,NOKEY
7258,NOKEY
7259,NOKEY
7260,2
7261,NOKEY
7262,NOKEY
7263,r
7264,NOKEY
7265,k
7266,NOKEY
7267,NOKEY
7268,NOKEY
7269,NOKEY
7270,f
7271,NOKEY
7272,NOKEY
7273,z
7274,7
7275,NOKEY
7276,q
7277,z
7278,NOKEY
7279,NOKEY
7280,NOKEY
7281,0
7282,NOKEY
7283,NOKEY
7284,NOKEY
7285,3
7286,NOKEY
7287,NOKEY
7288,NOKEY
7289,NOKEY
7290,NOKEY
7291,7
7292,NOKEY
7293,NOKEY
7294,NOKEY
7295,NOKEY
7296,NOKEY
7297,NOKEY
7298,NOKEY
7299,NOKEY
7300,NOKEY
7301,NOKEY
7302,NOKEY
7303,NOKEY
7304,NOKEY
7305,NOKEY
7306,NOKEY
7307,NOKEY
7308,NOKEY
7309,NOKEY
7310,NOKEY
7311,NOKEY
7312,NOKEY
7313,NOKEY
7314,NOKEY
7315,NOKEY
7316,NOKEY
7317,NOKEY
7318,m
7319,NOKEY
7320,NOKEY
7321,NOKEY
7322,NOKEY
7323,NOKEY
7324,0
7325,NOKEY
7326,NOKEY
7327,3
7328,NOKEY
7329,NOKEY
7330,NOKEY
7331,NOKEY
7332,NOKEY
7333,NOKEY
7334,NOKEY
7335,NOKEY
7336,2
7337,NOKEY
7338,NOKEY
7339,2
7340,NOKEY
7341,NOKEY
7342,NOKEY
7343,3
7344,NOKEY
7345,NOKEY
7346,NOKEY
7347,NOKEY
7348,NOKEY
7349,CTRL
7350,NOKEY
7351,NOKEY
7352,NOKEY
7353,NOKEY
7354,NOKEY
7355,NOKEY
7356,NOKEY
7357,NOKEY
7358,NOKEY
7359,3
7360,NOKEY
7361,NOKEY
7362,NOKEY
7363,NOKEY
7364,NOKEY
7365,NOKEY
7366,NOKEY
7367,NOKEY
7368,NOKEY
7369,NOKEY
7370,NOKEY
7371,NOKEY
7372,NOKEY
7373,NOKEY
7374,e
7375,NOKEY
7376,NOKEY
7377,NOKEY
7378,NOKEY
7379,NOKEY
7380,NOKEY
7381,NOKEY
7382,NOKEY
7383,NOKEY
7384,3
7385,p
7386,NOKEY
7387,NOKEY
7388,3
7389,NOKEY
7390,NOKEY
7391,NOKEY
7392,2
7393,NOKEY
7394,NOKEY
7395,NOKEY
7396,NOKEY
7397,NOKEY
7398,NOKEY
7399,NOKEY
7400,NOKEY
7401,NOKEY
7402,NOKEY
7403,a
7404,e
7405,NOKEY
7406,NOKEY
7407,NOKEY
7408,NOKEY
7409,NOKEY
7410,NOKEY
7411,3
7412,NOKEY
7413,NOKEY
7414,g
7415,NOKEY
7416,NOKEY
7417,NOKEY
7418,NOKEY
7419,NOKEY
7420,NOKEY
7421,NOKEY
7422,NOKEY
7423,NOKEY
7424,f
7425,w
7426,a
7427,2
7428,a
7429,a
7430,a
7431,a
7432,a
7433,e
7434,a
7435,a
7436,w
7437,w
7438,NOKEY
7439,7
7440,w
7441,NOKEY
7442,w
7443,7
7444,a
7445,w
7446,w
7447,7
7448,w
7449,w
7450,w
7451,w
7452,w
7453,7
7454,a
7455,w
7456,w
7457,q
7458,w
7459,a
7460,7
7461,w
7462,NOKEY
7463,a
7464,w
7465,a
7466,w
7467,a
7468,w
7469,w
7470,a
7471,a
7472,NOKEY
7473,q
7474,a
7475,7
7476,7
7477,w
7478,w
7479,a
7480,w
7481,7
7482,a
7483,2
7484,w
7485,a
7486,a
7487,a
7488,q
7489,a
7490,w
7491,w
7492,a
7493,w
7494,a
7495,k
7496,a
7497,w
7498,w
7499,w
7500,w
7501,NOKEY
7502,w
7503,a
7504,w
7505,NOKEY
7506,NOKEY
7507,a
7508,w
7509,q
7510,w
7511,w
7512,w
7513,w
7514,w
7515,e
7516,w
7517,w
7518,w
7519,NOKEY
7520,w
7521,q
7522,a
7523,w
7524,w
7525,w
7526,w
7527,w
7528,w
7529,a
7530,2
7531,w
7532,w
7533,q
7534,w
7535,w
7536,w
7537,w
7538,w
7539,w
7540,e
7541,k
7542,NOKEY
7543,NOKEY
7544,NOKEY
7545,NOKEY
7546,NOKEY
7547,NOKEY
7548,3
7549,NOKEY
7550,NOKEY
7551,NOKEY
7552,NOKEY
7553,0
7554,NOKEY
7555,NOKEY
7556,NOKEY
7557,NOKEY
7558,NOKEY
7559,NOKEY
7560,7
7561,NOKEY
7562,z
7563,NOKEY
7564,NOKEY
7565,NOKEY
7566,NOKEY
7567,NOKEY
7568,NOKEY
7569,NOKEY
7570,NOKEY
7571,NOKEY
7572,0
7573,NOKEY
7574,NOKEY
7575,NOKEY
7576,NOKEY
7577,NOKEY
7578,7
7579,NOKEY
7580,NOKEY
7581,NOKEY
7582,NOKEY
7583,NOKEY
7584,NOKEY
7585,NOKEY
7586,NOKEY
7587,NOKEY
7588,NOKEY
7589,NOKEY
7590,NOKEY
7591,NOKEY
7592,NOKEY
7593,NOKEY
7594,NOKEY
7595,NOKEY
7596,NOKEY
7597,NOKEY
7598,NOKEY
7599,NOKEY
7600,NOKEY
7601,NOKEY
7602,NOKEY
7603,NOKEY
7604,NOKEY
7605,NOKEY
7606,NOKEY
7607,2
7608,NOKEY
7609,NOKEY
7610,NOKEY
7611,NOKEY
7612,NOKEY
7613,NOKEY
7614,NOKEY
7615,NOKEY
7616,NOKEY
7617,NOKEY
7618,NOKEY
7619,NOKEY
7620,7
7621,NOKEY
7622,NOKEY
7623,NOKEY
7624,t
7625,NOKEY
7626,7
7627,NOKEY
7628,NOKEY
7629,NOKEY
7630,NOKEY
7631,NOKEY
7632,NOKEY
7633,NOKEY
7634,NOKEY
7635,t
7636,NOKEY
7637,NOKEY
7638,NOKEY
7639,NOKEY
7640,NOKEY
7641,NOKEY
7642,NOKEY
7643,NOKEY
7644,NOKEY
7645,NOKEY
7646,NOKEY
7647,NOKEY
7648,NOKEY
7649,NOKEY
7650,NOKEY
7651,NOKEY
7652,7
7653,NOKEY
7654,NOKEY
7655,7
7656,NOKEY
7657,NOKEY
7658,NOKEY
7659,NOKEY
7660,NOKEY
7661,NOKEY
7662,NOKEY
7663,3
7664,NOKEY
7665,NOKEY
7666,NOKEY
7667,NOKEY
7668,NOKEY
7669,NOKEY
7670,7
7671,NOKEY
7672,3
7673,NOKEY
7674,NOKEY
7675,NOKEY
7676,7
7677,NOKEY
7678,e
7679,NOKEY
7680,3
7681,NOKEY
7682,NOKEY
7683,NOKEY
7684,NOKEY
7685,NOKEY
7686,NOKEY
7687,NOKEY
7688,NOKEY
7689,NOKEY
7690,u
7691,NOKEY
7692,NOKEY
7693,NOKEY
7694,NOKEY
7695,NOKEY
7696,NOKEY
7697,NOKEY
7698,CTRL
7699,3
7700,NOKEY
7701,NOKEY
7702,NOKEY
7703,NOKEY
7704,7
7705,NOKEY
7706,NOKEY
7707,NOKEY
7708,NOKEY
7709,NOKEY
7710,NOKEY
7711,NOKEY
7712,NOKEY
7713,NOKEY
7714,NOKEY
7715,NOKEY
7716,NOKEY
7717,NOKEY
7718,NOKEY
7719,NOKEY
7720,NOKEY
7721,NOKEY
7722,NOKEY
7723,NOKEY
7724,NOKEY
7725,NOKEY
7726,CTRL
7727,NOKEY
7728,NOKEY
7729,NOKEY
7730,NOKEY
7731,NOKEY
7732,NOKEY
7733,NOKEY
7734,7
7735,7
7736,u
7737,NOKEY
7738,NOKEY
7739,7
7740,7
7741,r
7742,NOKEY
7743,NOKEY
7744,NOKEY
7745,NOKEY
7746,NOKEY
7747,NOKEY
7748,NOKEY
7749,NOKEY
7750,3
7751,NOKEY
7752,3
7753,NOKEY
7754,NOKEY
7755,NOKEY
7756,NOKEY
7757,m
7758,NOKEY
7759,NOKEY
7760,NOKEY
7761,CTRL
7762,NOKEY
7763,NOKEY
7764,NOKEY
7765,2
7766,NOKEY
7767,7
7768,NOKEY
7769,NOKEY
7770,NOKEY
7771,NOKEY
7772,p
7773,NOKEY
7774,e
7775,NOKEY
7776,NOKEY
7777,NOKEY
7778,NOKEY
7779,7
7780,g
7781,g
7782,NOKEY
7783,NOKEY
7784,NOKEY
7785,NOKEY
7786,r
7787,7
7788,m
7789,NOKEY
7790,NOKEY
7791,NOKEY
7792,NOKEY
7793,NOKEY
7794,NOKEY
7795,NOKEY
7796,NOKEY
7797,NOKEY
7798,NOKEY
7799,NOKEY
7800,NOKEY
7801,NOKEY
7802,NOKEY
7803,NOKEY
7804,w
7805,NOKEY
7806,NOKEY
7807,NOKEY
7808,g
7809,NOKEY
7810,g
7811,CTRL
7812,7
7813,g
7814,g
7815,g
7816,g
7817,n
7818,3
7819,g
7820,g
7821,7
7822,g
7823,g
7824,t
7825,t
7826,g
7827,g
7828,7
7829,g
7830,g
7831,7
7832,n
7833,r
7834,g
7835,g
7836,g
7837,7
7838,NOKEY
7839,t
7840,g
7841,t
7842,g
7843,n
7844,n
7845,7
7846,g
7847,n
7848,g
7849,g
7850,n
7851,t
7852,7
7853,g
7854,g
7855,t
7856,g
7857,g
7858,g
7859,3
7860,t
7861,g
7862,g
7863,g
7864,g
7865,NOKEY
7866,NOKEY
7867,g
7868,g
7869,g
7870,g
7871,g
7872,g
7873,g
7874,g
7875,g
7876,t
7877,g
7878,g
7879,NOKEY
7880,g
7881,t
7882,g
7883,NOKEY
7884,g
7885,g
7886,7
7887,n
7888,g
7889,g
7890,CTRL
7891,g
7892,g
7893,g
7894,g
7895,r
7896,g
7897,g
7898,g
7899,g
7900,3
7901,g
7902,g
7903,g
7904,g
7905,g
7906,g
7907,g
7908,t
7909,g
7910,3
7911,NOKEY
7912,g
7913,g
7914,g
7915,g
7916,g
7917,g
7918,g
7919,g
7920,g
7921,g
7922,g
7923,r
7924,g
7925,NOKEY
7926,g
7927,g
7928,g
7929,g
7930,t
7931,g
7932,NOKEY
7933,7
7934,NOKEY
7935,NOKEY
7936,NOKEY
7937,NOKEY
7938,NOKEY
7939,NOKEY
7940,NOKEY
7941,3
7942,NOKEY
7943,NOKEY
7944,NOKEY
7945,NOKEY
7946,NOKEY
7947,NOKEY
7948,NOKEY
7949,NOKEY
7950,NOKEY
7951,NOKEY
7952,NOKEY
7953,NOKEY
7954,NOKEY
7955,NOKEY
7956,NOKEY
7957,NOKEY
7958,NOKEY
7959,NOKEY
7960,NOKEY
7961,NOKEY
7962,NOKEY
7963,NOKEY
7964,NOKEY
7965,NOKEY
7966,f
7967,NOKEY
7968,NOKEY
7969,NOKEY
7970,NOKEY
7971,7
7972,NOKEY
7973,7
7974,NOKEY
7975,NOKEY
7976,NOKEY
7977,NOKEY
7978,NOKEY
7979,NOKEY
7980,NOKEY
7981,3
7982,NOKEY
7983,NOKEY
7984,7
7985,m
7986,z
7987,u
7988,NOKEY
7989,2
7990,NOKEY
7991,m
7992,NOKEY
7993,NOKEY
7994,NOKEY
7995,z
7996,t
7997,3
7998,l
7999,NOKEY
8000,e
8001,NOKEY
8002,NOKEY
8003,7
8004,CTRL
8005,NOKEY
8006,NOKEY
8007,NOKEY
8008,NOKEY
8009,NOKEY
8010,NOKEY
8011,NOKEY
8012,NOKEY
8013,NOKEY
8014,NOKEY
8015,e
8016,NOKEY
8017,NOKEY
8018,NOKEY
8019,a
8020,NOKEY
8021,7
8022,NOKEY
8023,NOKEY
8024,2
8025,NOKEY
8026,NOKEY
8027,NOKEY
8028,NOKEY
8029,NOKEY
8030,NOKEY
8031,NOKEY
8032,NOKEY
8033,NOKEY
8034,NOKEY
8035,NOKEY
8036,NOKEY
8037,NOKEY
8038,NOKEY
8039,NOKEY
8040,NOKEY
8041,NOKEY
8042,NOKEY
8043,NOKEY
8044,t
8045,NOKEY
8046,e
8047,2
8048,NOKEY
8049,NOKEY
8050,7
8051,r
8052,NOKEY
8053,3
8054,NOKEY
8055,7
8056,0
8057,NOKEY
8058,NOKEY
8059,NOKEY
8060,NOKEY
8061,NOKEY
8062,NOKEY
8063,NOKEY
8064,NOKEY
8065,NOKEY
8066,7
8067,NOKEY
8068,NOKEY
8069,NOKEY
8070,NOKEY
8071,NOKEY
8072,NOKEY
8073,NOKEY
8074,NOKEY
8075,NOKEY
8076,CTRL
8077,r
8078,z
8079,3
8080,2
8081,NOKEY
8082,NOKEY
8083,NOKEY
8084,NOKEY
8085,NOKEY
8086,NOKEY
8087,NOKEY
8088,NOKEY
8089,NOKEY
8090,NOKEY
8091,NOKEY
8092,NOKEY
8093,NOKEY
8094,NOKEY
8095,NOKEY
8096,NOKEY
8097,2
8098,2
8099,NOKEY
8100,NOKEY
8101,NOKEY
8102,NOKEY
8103,NOKEY
8104,NOKEY
8105,NOKEY
8106,NOKEY
8107,NOKEY
8108,NOKEY
8109,NOKEY
8110,NOKEY
8111,NOKEY
8112,NOKEY
8113,NOKEY
8114,NOKEY
8115,NOKEY
8116,NOKEY
8117,NOKEY
8118,NOKEY
8119,NOKEY
8120,NOKEY
8121,z
8122,NOKEY
8123,7
8124,NOKEY
8125,NOKEY
8126,NOKEY
8127,x
8128,NOKEY
8129,NOKEY
8130,NOKEY
8131,NOKEY
8132,NOKEY
8133,NOKEY
8134,NOKEY
8135,NOKEY
8136,NOKEY
8137,NOKEY
8138,NOKEY
8139,NOKEY
8140,NOKEY
8141,2
8142,NOKEY
8143,NOKEY
8144,NOKEY
8145,NOKEY
8146,NOKEY
8147,k
8148,r
8149,NOKEY
8150,NOKEY
8151,NOKEY
8152,e
8153,1
8154,NOKEY
8155,NOKEY
8156,NOKEY
8157,NOKEY
8158,NOKEY
8159,NOKEY
8160,NOKEY
8161,NOKEY
8162,NOKEY
8163,NOKEY
8164,NOKEY
8165,NOKEY
8166,NOKEY
8167,NOKEY
8168,NOKEY
8169,NOKEY
8170,7
8171,7
8172,NOKEY
8173,NOKEY
8174,NOKEY
8175,7
8176,NOKEY
8177,NOKEY
8178,o
8179,o
8180,e
8181,o
8182,o
8183,o
8184,e
8185,e
8186,o
8187,o
8188,o
8189,l
8190,o
8191,o
8192,l
8193,o
8194,o
8195,o
8196,o
8197,7
8198,o
8199,l
8200,o
8201,o
8202,o
8203,e
8204,l
8205,o
8206,e
8207,o
8208,o
8209,o
8210,e
8211,o
8212,o
8213,o
8214,o
8215,o
8216,o
8217,o
8218,o
8219,l
8220,o
8221,o
8222,o
8223,l
8224,o
8225,o
8226,o
8227,o
8228,l
8229,o
8230,o
8231,o
8232,o
8233,o
8234,o
8235,e
8236,o
8237,o
8238,o
8239,o
8240,o
8241,o
8242,o
8243,l
8244,o
8245,o
8246,o
8247,o
8248,l
8249,l
8250,o
8251,o
8252,o
8253,l
8254,o
8255,o
8256,o
8257,l
8258,o
8259,o
8260,o
8261,o
8262,l
8263,o
8264,o
8265,o
8266,o
8267,o
8268,o
8269,o
8270,o
8271,o
8272,l
8273,o
8274,o
8275,o
8276,o
8277,o
8278,o
8279,NOKEY
8280,o
8281,o
8282,o
8283,e
8284,e
8285,o
8286,o
8287,l
8288,o
8289,o
8290,o
8291,o
8292,o
8293,o
8294,l
8295,e
8296,e
8297,o
8298,NOKEY
8299,NOKEY
8300,z
8301,NOKEY
8302,NOKEY
8303,NOKEY
8304,NOKEY
8305,7
8306,NOKEY
8307,NOKEY
8308,NOKEY
8309,NOKEY
8310,NOKEY
8311,NOKEY
8312,NOKEY
8313,NOKEY
8314,3
8315,NOKEY
8316,NOKEY
8317,NOKEY
8318,NOKEY
8319,NOKEY
8320,NOKEY
8321,NOKEY
8322,NOKEY
8323,NOKEY
8324,NOKEY
8325,NOKEY
8326,NOKEY
8327,NOKEY
8328,NOKEY
8329,NOKEY
8330,NOKEY
8331,NOKEY
8332,NOKEY
8333,NOKEY
8334,NOKEY
8335,NOKEY
8336,NOKEY
8337,NOKEY
8338,NOKEY
8339,NOKEY
8340,NOKEY
8341,NOKEY
8342,NOKEY
8343,z
8344,NOKEY
8345,m
8346,7
8347,NOKEY
8348,h
8349,NOKEY
8350,NOKEY
8351,NOKEY
8352,NOKEY
8353,m
8354,NOKEY
8355,NOKEY
8356,NOKEY
8357,NOKEY
8358,NOKEY
8359,r
8360,NOKEY
8361,NOKEY
8362,NOKEY
8363,7
8364,3
8365,NOKEY
8366,NOKEY
8367,NOKEY
8368,3
8369,NOKEY
8370,NOKEY
8371,NOKEY
8372,NOKEY
8373,h
8374,NOKEY
8375,NOKEY
8376,NOKEY
8377,NOKEY
8378,NOKEY
8379,NOKEY
8380,NOKEY
8381,t
8382,NOKEY
8383,NOKEY
8384,NOKEY
8385,NOKEY
8386,NOKEY
8387,y
8388,NOKEY
8389,NOKEY
8390,NOKEY
8391,NOKEY
8392,NOKEY
8393,NOKEY
8394,NOKEY
8395,NOKEY
8396,3
8397,3
8398,3
8399,2
8400,NOKEY
8401,3
8402,NOKEY
8403,m
8404,NOKEY
8405,NOKEY
8406,NOKEY
8407,NOKEY
8408,NOKEY
8409,NOKEY
8410,3
8411,NOKEY
8412,NOKEY
8413,NOKEY
8414,NOKEY
8415,NOKEY
8416,NOKEY
8417,NOKEY
8418,NOKEY
8419,NOKEY
8420,NOKEY
8421,NOKEY
8422,NOKEY
8423,NOKEY
8424,NOKEY
8425,NOKEY
8426,a
8427,NOKEY
8428,7
8429,7
8430,NOKEY
8431,NOKEY
8432,NOKEY
8433,NOKEY
8434,r
8435,NOKEY
8436,NOKEY
8437,NOKEY
8438,NOKEY
8439,NOKEY
8440,NOKEY
8441,NOKEY
8442,NOKEY
8443,NOKEY
8444,NOKEY
8445,NOKEY
8446,7
8447,NOKEY
8448,e
8449,NOKEY
8450,NOKEY
8451,NOKEY
8452,NOKEY
8453,NOKEY
8454,NOKEY
8455,NOKEY
8456,NOKEY
8457,7
8458,NOKEY
8459,NOKEY
8460,NOKEY
8461,NOKEY
8462,NOKEY
8463,NOKEY
8464,NOKEY
8465,7
8466,NOKEY
8467,NOKEY
8468,NOKEY
8469,2
8470,7
8471,NOKEY
8472,NOKEY
8473,l
8474,NOKEY
8475,NOKEY
8476,NOKEY
8477,NOKEY
8478,NOKEY
8479,NOKEY
8480,NOKEY
8481,NOKEY
8482,NOKEY
8483,NOKEY
8484,NOKEY
8485,u
8486,NOKEY
8487,NOKEY
8488,NOKEY
8489,NOKEY
8490,NOKEY
8491,NOKEY
8492,NOKEY
8493,NOKEY
8494,f
8495,NOKEY
8496,NOKEY
8497,NOKEY
8498,NOKEY
8499,NOKEY
8500,e
8501,NOKEY
8502,NOKEY
8503,NOKEY
8504,NOKEY
8505,NOKEY
8506,NOKEY
8507,NOKEY
8508,NOKEY
8509,NOKEY
8510,NOKEY
8511,NOKEY
8512,NOKEY
8513,e
8514,NOKEY
8515,3
8516,NOKEY
8517,NOKEY
8518,NOKEY
8519,NOKEY
8520,NOKEY
8521,NOKEY
8522,NOKEY
8523,NOKEY
8524,NOKEY
8525,NOKEY
8526,NOKEY
8527,NOKEY
8528,NOKEY
8529,NOKEY
8530,NOKEY
8531,NOKEY
8532,NOKEY
8533,NOKEY
8534,NOKEY
8535,NOKEY
8536,NOKEY
8537,e
8538,NOKEY
8539,NOKEY
8540,NOKEY
8541,NOKEY
8542,NOKEY
8543,NOKEY
8544,NOKEY
8545,n
8546,n
8547,NOKEY
8548,NOKEY
8549,NOKEY
8550,7
8551,SHIFT
8552,n
8553,n
8554,n
8555,n
8556,n
8557,n
8558,7
8559,n
8560,n
8561,n
8562,n
8563,7
8564,7
8565,n
8566,n
8567,n
8568,n
8569,r
8570,y
8571,n
8572,n
8573,7
8574,n
8575,g
8576,n
8577,g
8578,7
8579,n
8580,n
8581,n
8582,n
8583,n
8584,n
8585,7
8586,g
8587,n
8588,n
8589,n
8590,n
8591,n
8592,n
8593,n
8594,n
8595,n
8596,g
8597,g
8598,n
8599,n
8600,y
8601,n
8602,r
8603,g
8604,n
8605,n
8606,n
8607,n
8608,n
8609,g
8610,n
8611,y
8612,n
8613,7
8614,g
8615,n
8616,n
8617,NOKEY
8618,n
8619,7
8620,n
8621,n
8622,n
8623,g
8624,n
8625,r
8626,n
8627,g
8628,n
8629,n
8630,g
8631,n
8632,7
8633,n
8634,n
8635,g
8636,t
8637,n
8638,n
8639,n
8640,g
8641,g
8642,9
8643,n
8644,t
8645,n
8646,g
8647,x
8648,n
8649,n
8650,n
8651,n
8652,n
8653,n
8654,n
8655,7
8656,n
8657,n
8658,n
8659,n
8660,7
8661,n
8662,NOKEY
8663,NOKEY
8664,n
8665,n
8666,n
8667,g
8668,n
8669,g
8670,g
8671,NOKEY
8672,r
8673,NOKEY
8674,NOKEY
8675,NOKEY
8676,NOKEY
8677,NOKEY
8678,3
8679,NOKEY
8680,NOKEY
8681,NOKEY
8682,NOKEY
8683,NOKEY
8684,NOKEY
8685,NOKEY
8686,NOKEY
8687,NOKEY
8688,CTRL
8689,NOKEY
8690,NOKEY
8691,NOKEY
8692,NOKEY
8693,NOKEY
8694,NOKEY
8695,NOKEY
8696,NOKEY
8697,NOKEY
8698,NOKEY
8699,NOKEY
8700,NOKEY
8701,NOKEY
8702,2
8703,z
8704,3
8705,NOKEY
8706,NOKEY
8707,NOKEY
8708,NOKEY
8709,NOKEY
8710,NOKEY
8711,NOKEY
8712,NOKEY
8713,NOKEY
8714,NOKEY
8715,NOKEY
8716,NOKEY
8717,2
8718,7
8719,NOKEY
8720,NOKEY
8721,NOKEY
8722,NOKEY
8723,NOKEY
8724,NOKEY
8725,7
8726,NOKEY
8727,NOKEY
8728,NOKEY
8729,NOKEY
8730,NOKEY
8731,NOKEY
8732,NOKEY
8733,2
8734,NOKEY
8735,NOKEY
8736,NOKEY
8737,NOKEY
8738,NOKEY
8739,NOKEY
8740,NOKEY
8741,NOKEY
8742,NOKEY
8743,m
8744,NOKEY
8745,NOKEY
8746,NOKEY
8747,NOKEY
8748,NOKEY
8749,NOKEY
8750,NOKEY
8751,NOKEY
8752,NOKEY
8753,e
8754,NOKEY
8755,NOKEY
8756,NOKEY
8757,NOKEY
8758,NOKEY
8759,NOKEY
8760,NOKEY
8761,NOKEY
8762,NOKEY
8763,NOKEY
8764,NOKEY
8765,NOKEY
8766,7
8767,NOKEY
8768,NOKEY
8769,NOKEY
8770,NOKEY
8771,NOKEY
8772,NOKEY
8773,NOKEY
8774,NOKEY
8775,t
8776,7
8777,NOKEY
8778,NOKEY
8779,NOKEY
8780,t
8781,NOKEY
8782,NOKEY
8783,h
8784,NOKEY
8785,NOKEY
8786,NOKEY
8787,CTRL
8788,NOKEY
8789,CTRL
8790,NOKEY
8791,NOKEY
8792,NOKEY
8793,NOKEY
8794,NOKEY
8795,h
8796,t
8797,NOKEY
8798,NOKEY
8799,z
8800,NOKEY
8801,NOKEY
8802,NOKEY
8803,0
8804,NOKEY
8805,t
8806,NOKEY
8807,NOKEY
8808,h
8809,NOKEY
8810,NOKEY
8811,q
8812,NOKEY
8813,NOKEY
8814,NOKEY
8815,NOKEY
8816,a
8817,7
8818,NOKEY
8819,NOKEY
8820,NOKEY
8821,NOKEY
8822,NOKEY
8823,NOKEY
8824,NOKEY
8825,NOKEY
8826,NOKEY
8827,NOKEY
8828,NOKEY
8829,NOKEY
8830,NOKEY
8831,NOKEY
8832,NOKEY
8833,7
8834,NOKEY
8835,NOKEY
8836,NOKEY
8837,NOKEY
8838,NOKEY
8839,NOKEY
8840,NOKEY
8841,NOKEY
8842,NOKEY
8843,7
8844,NOKEY
8845,w
8846,NOKEY
8847,NOKEY
8848,NOKEY
8849,NOKEY
8850,7
8851,NOKEY
8852,NOKEY
8853,NOKEY
8854,3
8855,NOKEY
8856,NOKEY
8857,NOKEY
8858,NOKEY
8859,NOKEY
8860,NOKEY
8861,2
8862,3
8863,NOKEY
8864,NOKEY
8865,NOKEY
8866,NOKEY
8867,NOKEY
8868,NOKEY
8869,NOKEY
8870,NOKEY
8871,NOKEY
8872,NOKEY
8873,u
8874,NOKEY
8875,NOKEY
8876,NOKEY
8877,NOKEY
8878,NOKEY
8879,NOKEY
8880,NOKEY
8881,NOKEY
8882,NOKEY
8883,NOKEY
8884,NOKEY
8885,7
8886,3
8887,NOKEY
8888,NOKEY
8889,NOKEY
8890,NOKEY
8891,z
8892,NOKEY
8893,NOKEY
8894,NOKEY
8895,NOKEY
8896,NOKEY
8897,4
8898,4
8899,NOKEY
8900,4
8901,4
8902,3
8903,3
8904,ENTER
8905,ENTER
8906,3
8907,2
8908,3
8909,4
8910,ENTER
8911,2
8912,3
8913,2
8914,3
8915,4
8916,4
8917,ENTER
8918,4
8919,4
8920,2
8921,4
8922,NOKEY
8923,ENTER
8924,3
8925,3
8926,CTRL
8927,4
8928,3
8929,3
8930,4
8931,4
8932,3
8933,3
8934,3
8935,4
8936,NOKEY
8937,ENTER
8938,3
8939,2
8940,4
8941,4
8942,3
8943,4
8944,3
8945,2
8946,NOKEY
8947,4
8948,2
8949,2
8950,3
8951,4
8952,4
8953,2
8954,4
8955,CTRL
8956,2
8957,3
8958,ENTER
8959,4
8960,NOKEY
8961,3
8962,4
8963,4
8964,3
8965,4
8966,3
8967,4
8968,3
8969,3
8970,ENTER
8971,ENTER
8972,4
8973,4
8974,2
8975,NOKEY
8976,4
8977,4
8978,4
8979,ENTER
8980,NOKEY
8981,ENTER
8982,ENTER
8983,3
8984,NOKEY
8985,4
8986,4
8987,ENTER
8988,2
8989,ENTER
8990,4
8991,ENTER
8992,ENTER
8993,4
8994,2
8995,4
8996,ENTER
8997,4
8998,4
8999,ENTER
9000,4
9001,ENTER
9002,4
9003,ENTER
9004,ENTER
9005,ENTER
9006,2
9007,4
9008,4
9009,4
9010,ENTER
9011,ENTER
9012,2
9013,ENTER
9014,NOKEY
9015,NOKEY
9016,4
9017,2
9018,4
9019,NOKEY
9020,2
9021,3
9022,NOKEY
9023,NOKEY
9024,4
9025,4
9026,4
9027,4
9028,3
9029,NOKEY
9030,NOKEY
9031,NOKEY
9032,NOKEY
9033,NOKEY
9034,NOKEY
9035,CTRL
9036,NOKEY
9037,NOKEY
9038,NOKEY
9039,NOKEY
9040,NOKEY
9041,NOKEY
9042,NOKEY
9043,NOKEY
9044,NOKEY
9045,NOKEY
9046,NOKEY
9047,NOKEY
9048,NOKEY
9049,NOKEY
9050,NOKEY
9051,NOKEY
9052,NOKEY
9053,NOKEY
9054,NOKEY
9055,NOKEY
9056,7
9057,NOKEY
9058,NOKEY
9059,NOKEY
9060,3
9061,NOKEY
9062,NOKEY
9063,z
9064,NOKEY
9065,NOKEY
9066,NOKEY
9067,NOKEY
9068,NOKEY
9069,NOKEY
9070,NOKEY
9071,NOKEY
9072,NOKEY
9073,NOKEY
